danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,audio_features,4hrae8atte6cRlSC9a7VCO,spotify:track:4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/audio-analysis/4hrae8atte6cRlSC9a7VCO,245133,4,spotify:track:4hrae8atte6cRlSC9a7VCO
0.746,0.75,11,-7.276,0,0.0365,0.344,0.0468,0.0771,0.453,144.027,audio_features,1B3x1uT4WMuFD84IxcOiki,spotify:track:1B3x1uT4WMuFD84IxcOiki,https://api.spotify.com/v1/tracks/1B3x1uT4WMuFD84IxcOiki,https://api.spotify.com/v1/audio-analysis/1B3x1uT4WMuFD84IxcOiki,243511,4,spotify:track:1B3x1uT4WMuFD84IxcOiki
0.813,0.218,8,-16.531,1,0.523,0.718,0.00136,0.13,0.148,132.66,audio_features,4U3qIon60ILc8aDEijd5iN,spotify:track:4U3qIon60ILc8aDEijd5iN,https://api.spotify.com/v1/tracks/4U3qIon60ILc8aDEijd5iN,https://api.spotify.com/v1/audio-analysis/4U3qIon60ILc8aDEijd5iN,124526,4,spotify:track:4U3qIon60ILc8aDEijd5iN
0.753,0.418,1,-7.277,1,0.0673,0.0122,0.0,0.244,0.0385,95.015,audio_features,5xt9HPl5j0mBtIm11p4WIG,spotify:track:5xt9HPl5j0mBtIm11p4WIG,https://api.spotify.com/v1/tracks/5xt9HPl5j0mBtIm11p4WIG,https://api.spotify.com/v1/audio-analysis/5xt9HPl5j0mBtIm11p4WIG,182000,4,spotify:track:5xt9HPl5j0mBtIm11p4WIG
0.883,0.616,0,-7.218,0,0.274,0.014,1.48e-06,0.0967,0.482,141.969,audio_features,1BSA5I386L2IAmFQURYjIz,spotify:track:1BSA5I386L2IAmFQURYjIz,https://api.spotify.com/v1/tracks/1BSA5I386L2IAmFQURYjIz,https://api.spotify.com/v1/audio-analysis/1BSA5I386L2IAmFQURYjIz,315973,4,spotify:track:1BSA5I386L2IAmFQURYjIz
0.714,0.59,5,-9.849,1,0.0812,0.365,0.167,0.0844,0.357,97.048,audio_features,79OKfIXCPbNhZa3h1ZREag,spotify:track:79OKfIXCPbNhZa3h1ZREag,https://api.spotify.com/v1/tracks/79OKfIXCPbNhZa3h1ZREag,https://api.spotify.com/v1/audio-analysis/79OKfIXCPbNhZa3h1ZREag,191992,4,spotify:track:79OKfIXCPbNhZa3h1ZREag
0.651,0.446,10,-10.255,0,0.13,0.882,2.45e-05,0.121,0.54,183.744,audio_features,0anQVQgfAippTU2lWXo6H5,spotify:track:0anQVQgfAippTU2lWXo6H5,https://api.spotify.com/v1/tracks/0anQVQgfAippTU2lWXo6H5,https://api.spotify.com/v1/audio-analysis/0anQVQgfAippTU2lWXo6H5,73459,4,spotify:track:0anQVQgfAippTU2lWXo6H5
0.872,0.37,5,-5.851,1,0.119,0.705,0.000318,0.143,0.489,100.047,audio_features,54DzzIghO0tYWPaceJnf62,spotify:track:54DzzIghO0tYWPaceJnf62,https://api.spotify.com/v1/tracks/54DzzIghO0tYWPaceJnf62,https://api.spotify.com/v1/audio-analysis/54DzzIghO0tYWPaceJnf62,217987,4,spotify:track:54DzzIghO0tYWPaceJnf62
0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391,audio_features,2MF4HtZHBoUliOi9nOAbS0,spotify:track:2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/tracks/2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/audio-analysis/2MF4HtZHBoUliOi9nOAbS0,262360,4,spotify:track:2MF4HtZHBoUliOi9nOAbS0
0.833,0.398,0,-11.259,0,0.152,0.465,0.0,0.192,0.575,127.033,audio_features,4xC00vwRyE2YVdlOJuKAAB,spotify:track:4xC00vwRyE2YVdlOJuKAAB,https://api.spotify.com/v1/tracks/4xC00vwRyE2YVdlOJuKAAB,https://api.spotify.com/v1/audio-analysis/4xC00vwRyE2YVdlOJuKAAB,214832,4,spotify:track:4xC00vwRyE2YVdlOJuKAAB
0.712,0.351,11,-14.047,1,0.389,0.597,1.85e-06,0.132,0.358,129.928,audio_features,4FwWyejS6KrYsKFxRtweHz,spotify:track:4FwWyejS6KrYsKFxRtweHz,https://api.spotify.com/v1/tracks/4FwWyejS6KrYsKFxRtweHz,https://api.spotify.com/v1/audio-analysis/4FwWyejS6KrYsKFxRtweHz,137196,4,spotify:track:4FwWyejS6KrYsKFxRtweHz
0.56,0.591,7,-6.083,1,0.0341,0.019,0.00118,0.0961,0.2,139.99,audio_features,18MmfjsYN2rfrUUvkbN2dH,spotify:track:18MmfjsYN2rfrUUvkbN2dH,https://api.spotify.com/v1/tracks/18MmfjsYN2rfrUUvkbN2dH,https://api.spotify.com/v1/audio-analysis/18MmfjsYN2rfrUUvkbN2dH,207268,4,spotify:track:18MmfjsYN2rfrUUvkbN2dH
