danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.291,0.426,4,-16.597,0,0.0383,0.593,0.586,0.193,0.315,132.821,audio_features,2M9V6eGxtrvvtVOsKaGnlz,spotify:track:2M9V6eGxtrvvtVOsKaGnlz,https://api.spotify.com/v1/tracks/2M9V6eGxtrvvtVOsKaGnlz,https://api.spotify.com/v1/audio-analysis/2M9V6eGxtrvvtVOsKaGnlz,730627,4,spotify:track:2M9V6eGxtrvvtVOsKaGnlz
0.279,0.811,2,-12.75,1,0.173,0.491,0.531,0.168,0.279,141.314,audio_features,0rKQojWTFe9KitmNjDkZjs,spotify:track:0rKQojWTFe9KitmNjDkZjs,https://api.spotify.com/v1/tracks/0rKQojWTFe9KitmNjDkZjs,https://api.spotify.com/v1/audio-analysis/0rKQojWTFe9KitmNjDkZjs,787893,4,spotify:track:0rKQojWTFe9KitmNjDkZjs
0.747,0.703,9,-6.344,1,0.144,0.357,0.707,0.103,0.923,127.019,audio_features,2kICzxQliPaG4VcYzveL4f,spotify:track:2kICzxQliPaG4VcYzveL4f,https://api.spotify.com/v1/tracks/2kICzxQliPaG4VcYzveL4f,https://api.spotify.com/v1/audio-analysis/2kICzxQliPaG4VcYzveL4f,221707,4,spotify:track:2kICzxQliPaG4VcYzveL4f
0.464,0.167,5,-13.885,1,0.0315,0.854,0.0,0.268,0.46,90.724,audio_features,5a0Mh13xC1yDgSGxKTUJrr,spotify:track:5a0Mh13xC1yDgSGxKTUJrr,https://api.spotify.com/v1/tracks/5a0Mh13xC1yDgSGxKTUJrr,https://api.spotify.com/v1/audio-analysis/5a0Mh13xC1yDgSGxKTUJrr,153120,3,spotify:track:5a0Mh13xC1yDgSGxKTUJrr
0.609,0.522,1,-15.129,1,0.061,0.397,0.613,0.244,0.83,110.609,audio_features,2Aw8y9IbcfquCNQ97BLhW3,spotify:track:2Aw8y9IbcfquCNQ97BLhW3,https://api.spotify.com/v1/tracks/2Aw8y9IbcfquCNQ97BLhW3,https://api.spotify.com/v1/audio-analysis/2Aw8y9IbcfquCNQ97BLhW3,235938,4,spotify:track:2Aw8y9IbcfquCNQ97BLhW3
0.654,0.853,8,-6.508,1,0.0698,0.264,5.26e-06,0.141,0.904,120.151,audio_features,3lXw1Ljeh34dxM7WHUOzCB,spotify:track:3lXw1Ljeh34dxM7WHUOzCB,https://api.spotify.com/v1/tracks/3lXw1Ljeh34dxM7WHUOzCB,https://api.spotify.com/v1/audio-analysis/3lXw1Ljeh34dxM7WHUOzCB,170899,4,spotify:track:3lXw1Ljeh34dxM7WHUOzCB
0.68,0.831,10,-5.547,0,0.131,0.463,0.0,0.0903,0.96,132.879,audio_features,3PJQHmvJJ2fnxBKBUg7pBw,spotify:track:3PJQHmvJJ2fnxBKBUg7pBw,https://api.spotify.com/v1/tracks/3PJQHmvJJ2fnxBKBUg7pBw,https://api.spotify.com/v1/audio-analysis/3PJQHmvJJ2fnxBKBUg7pBw,153013,4,spotify:track:3PJQHmvJJ2fnxBKBUg7pBw
0.243,0.419,9,-8.936,0,0.0314,0.163,0.00311,0.473,0.536,91.205,audio_features,5qEFrNKeHwIye5UdfV631L,spotify:track:5qEFrNKeHwIye5UdfV631L,https://api.spotify.com/v1/tracks/5qEFrNKeHwIye5UdfV631L,https://api.spotify.com/v1/audio-analysis/5qEFrNKeHwIye5UdfV631L,159267,4,spotify:track:5qEFrNKeHwIye5UdfV631L
0.607,0.684,0,-7.851,1,0.039,0.511,4.07e-06,0.339,0.938,119.275,audio_features,1J6P2T8EwEFgE3CyaPMK3O,spotify:track:1J6P2T8EwEFgE3CyaPMK3O,https://api.spotify.com/v1/tracks/1J6P2T8EwEFgE3CyaPMK3O,https://api.spotify.com/v1/audio-analysis/1J6P2T8EwEFgE3CyaPMK3O,181693,4,spotify:track:1J6P2T8EwEFgE3CyaPMK3O
0.544,0.252,5,-5.265,1,0.0287,0.926,1.68e-05,0.113,0.216,111.334,audio_features,2LAgCFdY0R1IlQKFvSDLZK,spotify:track:2LAgCFdY0R1IlQKFvSDLZK,https://api.spotify.com/v1/tracks/2LAgCFdY0R1IlQKFvSDLZK,https://api.spotify.com/v1/audio-analysis/2LAgCFdY0R1IlQKFvSDLZK,162040,4,spotify:track:2LAgCFdY0R1IlQKFvSDLZK
